Anio,ID Estacion,Variable,Promedio,Maximo,Minimo,Excedencias limite actual,Dias de excedencias
2012,8212,NO,25.4,195.9,1.1,0.0,0
2012,8212,NO2,31.9,97.2,4.8,0.0,0
2012,8212,O3,20.7,128.6,0.2,2.0,0
2012,8212,P,139.47500000000002,432.725,37.1,0.0,0
2012,8212,PLiquida,1.1,32.9,0.0,0.0,0
2012,8212,PM10,53.9,242.0,2.3,0.0,0
2012,8212,SO2,4.8,81.4,0.3,0.0,0
2012,8212,TAire2,13.8,22.0,5.9,0.0,0
2012,8212,VViento,3.0,8.8,0.3,0.0,0
2012,8213,CO,139.47500000000002,432.725,11.4,0.0,0
2012,8213,DViento,139.47500000000002,360.0,0.0,0.0,0
2012,8213,HAire2,66.4,89.0,23.0,0.0,0
2012,8213,NO,22.0,285.8,0.0,0.0,0
2012,8213,NO2,24.7,119.0,0.8,0.0,0
2012,8213,O3,26.6,160.6,0.2,41.0,0
2012,8213,PLiquida,0.1,21.8,0.0,0.0,0
2012,8213,PM10,34.1,92.2,6.7,0.0,0
2012,8213,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,8213,RUVb,0.6,5.6,0.0,0.0,0
2012,8213,SO2,6.0,21.0,1.2,0.0,0
2012,8213,TAire2,14.6,24.8,5.0,0.0,0
2012,8213,VViento,1.4,5.0,0.1,0.0,0
2012,8214,CO,139.47500000000002,432.725,11.4,0.0,0
2012,8214,DViento,139.47500000000002,360.0,0.0,0.0,0
2012,8214,HAire2,66.1,87.0,22.0,0.0,0
2012,8214,NO,32.0,284.6,0.0,0.0,0
2012,8214,NO2,37.5,59.1,16.3,0.0,0
2012,8214,P,139.47500000000002,432.725,37.1,0.0,0
2012,8214,PLiquida,0.1,9.9,0.0,0.0,0
2012,8214,PM10,70.4,432.725,11.7,0.0,0
2012,8214,PM2.5,28.3,64.8,9.2,14.0,0
2012,8214,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,8214,SO2,9.9,131.0,0.3,0.0,0
2012,8214,TAire2,14.5,22.2,5.8,0.0,0
2012,8214,VViento,2.6,7.9,0.3,0.0,0
2012,8215,DViento,109.5,360.0,0.0,0.0,0
2012,8215,O3,31.5,192.0,0.7,55.0,0
2012,8215,PLiquida,0.1,20.8,0.0,0.0,0
2012,8215,PM10,42.1,317.0,1.0,0.0,0
2012,8215,VViento,1.6,8.6,0.0,0.0,0
2012,8216,CO,139.47500000000002,432.725,37.1,0.0,0
2012,8216,DViento,139.47500000000002,360.0,0.0,0.0,0
2012,8216,NO,45.0,294.6,1.5,0.0,0
2012,8216,NO2,39.8,62.9,22.5,0.0,0
2012,8216,O3,17.6,116.3,0.3,0.0,0
2012,8216,PLiquida,0.1,49.4,0.0,0.0,0
2012,8216,PM10,47.9,105.3,14.3,1.0,0
2012,8216,SO2,5.5,15.4,1.5,0.0,0
2012,8216,TAire2,13.8,21.3,7.6,0.0,0
2012,8216,VViento,2.2,8.1,0.0,0.0,0
2012,8218,CO,139.47500000000002,432.725,37.1,0.0,0
2012,8218,DViento,139.47500000000002,360.0,0.0,0.0,0
2012,8218,NO,86.9,432.725,1.9,0.0,0
2012,8218,NO2,40.7,75.8,20.6,0.0,0
2012,8218,O3,13.7,65.7,0.3,0.0,0
2012,8218,PLiquida,0.1,15.9,0.0,0.0,0
2012,8218,PM10,76.4,319.3,4.7,0.0,0
2012,8218,PST,107.5,432.725,14.0,0.0,0
2012,8218,SO2,19.0,103.1,1.8,0.0,0
2012,8218,TAire2,15.2,24.5,7.9,0.0,0
2012,8218,VViento,2.4,6.6,0.3,0.0,0
2012,8219,CO,139.47500000000002,432.725,37.1,0.0,0
2012,8219,DViento,139.47500000000002,360.0,0.0,0.0,0
2012,8219,HAire2,64.1,87.0,23.0,0.0,0
2012,8219,NO,25.4,298.3,0.0,0.0,0
2012,8219,NO2,30.9,64.4,11.3,0.0,0
2012,8219,O3,19.4,103.4,0.2,0.0,0
2012,8219,PLiquida,0.1,16.1,0.0,0.0,0
2012,8219,PM10,47.1,257.7,2.8,0.0,0
2012,8219,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,8219,SO2,5.6,28.1,1.2,0.0,0
2012,8219,TAire2,13.4,26.4,2.9,0.0,0
2012,8219,VViento,1.1,4.9,0.2,0.0,0
2012,8222,PM10,33.3,39.9,23.9,0.0,0
2012,8223,PM10,30.8,51.7,13.9,0.0,0
2012,8225,PM10,80.2,97.9,37.1,0.0,0
2012,8226,PM10,33.1,49.8,21.8,0.0,0
2012,8227,PM10,48.0,59.1,32.9,0.0,0
2012,8234,PM10,34.3,59.5,21.5,0.0,0
2012,8234,PST,87.5,193.2,35.5,0.0,0
2012,8239,PM10,23.4,47.0,11.0,0.0,0
2012,8241,PM10,20.3,40.9,8.3,0.0,0
2012,8245,NO2,35.6,55.1,16.9,0.0,0
2012,8245,PM10,43.3,65.3,24.7,0.0,0
2012,8246,PM10,42.2,64.0,19.9,0.0,0
2012,8246,PST,54.7,81.5,27.1,0.0,0
2012,8248,NO2,41.0,64.3,19.8,0.0,0
2012,8248,PM10,72.8,110.6,33.6,1.0,0
2012,8249,NO2,37.7,57.4,17.5,0.0,0
2012,8250,NO2,40.1,58.3,19.6,0.0,0
2012,8250,PM10,47.3,65.3,26.9,0.0,0
2012,8251,NO2,39.4,59.2,18.3,0.0,0
2012,8251,PM10,48.3,72.4,24.8,0.0,0
2012,8251,PST,92.2,152.7,37.1,0.0,0
2012,8252,NO2,40.4,59.1,19.8,0.0,0
2012,8252,PM10,45.6,62.5,21.9,0.0,0
2012,8252,PST,95.0,124.6,37.1,0.0,0
2012,8254,NO2,37.4,59.6,17.6,0.0,0
2012,8254,PM10,44.0,58.1,24.4,0.0,0
2012,8254,PST,90.1,121.0,37.1,0.0,0
2012,8298,PM10,98.4,403.8,17.0,0.0,0
2012,8300,PM10,47.8,134.5,18.6,4.0,0
2012,8775,O3,22.0,145.9,0.0,2.0,0
2012,8775,PM10,46.0,95.9,14.7,0.0,0
2012,8776,PM10,77.1,141.6,16.1,19.0,0
2012,8776,PM2.5,24.3,44.9,0.5,0.0,0
2012,8805,PM10,31.3,94.2,2.9,0.0,0
2012,8970,HAire2,72.3,77.9,37.1,0.0,0
2012,8970,PM10,42.1,101.0,15.8,1.0,0
2012,8970,PST,47.8,69.2,27.5,0.0,0
2012,8970,TAire2,27.8,33.1,21.6,0.0,0
2012,8970,VViento,2.8,4.9,0.0,0.0,0
2012,8972,PM10,37.5,90.8,12.9,0.0,0
2012,8973,HAire2,71.7,83.5,37.1,0.0,0
2012,8973,PLiquida,0.2,3.2,0.0,0.0,0
2012,8973,PM10,35.5,91.3,12.1,0.0,0
2012,8973,TAire2,27.4,34.2,18.1,0.0,0
2012,8973,VViento,1.2,3.1,0.0,0.0,0
2012,8975,PM10,36.3,80.4,15.1,0.0,0
2012,8977,PM10,48.0,104.1,11.4,2.0,0
2012,8978,PM10,28.3,78.3,9.0,0.0,0
2012,8980,PM10,36.7,94.5,14.6,0.0,0
2012,8981,PM10,42.8,213.8,16.4,2.0,0
2012,8983,HAire2,76.8,96.0,37.1,0.0,0
2012,8983,PM10,34.6,114.3,7.6,2.0,0
2012,8983,PST,47.2,271.7,17.0,0.0,0
2012,8983,TAire2,27.1,31.8,20.6,0.0,0
2012,8983,VViento,2.2,5.4,0.0,0.0,0
2012,8984,PM10,29.7,78.0,9.8,0.0,0
2012,8986,CO,139.47500000000002,432.725,37.1,0.0,0
2012,8986,DViento,82.1,360.0,0.0,0.0,0
2012,8986,HAire10,68.1,100.0,23.9,0.0,0
2012,8986,PLiquida,0.3,80.0,0.0,0.0,0
2012,8986,PM10,32.3,197.3,0.1,0.0,0
2012,8986,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,8986,SO2,50.3,303.7,2.0,0.0,0
2012,8986,TAire10,25.1,34.1,18.5,0.0,0
2012,8986,VViento,0.8,6.0,0.0,0.0,0
2012,8990,PM10,45.0,68.9,17.9,0.0,0
2012,8990,PST,71.0,143.9,26.1,0.0,0
2012,8994,PM10,16.5,29.9,7.0,0.0,0
2012,8995,PM10,45.7,119.2,12.1,3.0,0
2012,8995,PM2.5,25.4,123.0,1.0,0.0,0
2012,9002,DViento,139.47500000000002,359.9,1.2,0.0,0
2012,9002,HAire2,68.7,80.7,37.1,0.0,0
2012,9002,O3,42.0,121.2,5.8,169.0,0
2012,9002,PLiquida,2.7,5.2,1.2,0.0,0
2012,9002,PM10,51.3,66.8,32.7,0.0,0
2012,9002,PM2.5,26.3,45.4,17.4,0.0,0
2012,9002,RGlobal,139.47500000000002,432.725,6.0,0.0,0
2012,9002,TAire2,20.3,29.0,12.6,0.0,0
2012,9002,VViento,1.9,5.4,1.0,0.0,0
2012,9019,PM10,25.0,45.8,7.9,0.0,0
2012,9020,DViento,139.47500000000002,359.5,1.0,0.0,0
2012,9020,HAire2,68.4,92.4,10.0,0.0,0
2012,9020,P,139.47500000000002,432.725,37.1,0.0,0
2012,9020,PLiquida,0.3,24.0,0.0,0.0,0
2012,9020,PM10,41.7,267.0,1.0,0.0,0
2012,9020,PST,81.6,245.7,37.1,0.0,0
2012,9020,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,9020,TAire,22.0,30.8,15.3,0.0,0
2012,9020,TAire2,21.5,30.3,9.2,0.0,0
2012,9020,VViento,2.0,6.0,0.0,0.0,0
2012,9021,CO,139.47500000000002,432.725,37.1,0.0,0
2012,9021,O3,48.1,111.1,7.8,71.0,0
2012,9021,PM10,60.7,176.0,4.0,0.0,0
2012,9021,PM2.5,27.1,35.0,18.5,0.0,0
2012,9021,PST,77.7,153.8,21.0,0.0,0
2012,9023,DViento,41.7,359.8,1.0,0.0,0
2012,9023,HAire10,67.3,99.3,22.2,0.0,0
2012,9023,HAire2,64.5,84.2,37.1,0.0,0
2012,9023,P,139.47500000000002,432.725,37.1,0.0,0
2012,9023,PLiquida,0.4,48.0,0.0,0.0,0
2012,9023,PM10,45.4,171.0,1.0,0.0,0
2012,9023,PM2.5,39.1,53.3,26.4,1.0,0
2012,9023,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,9023,TAire,22.4,30.5,15.8,0.0,0
2012,9023,TAire10,22.4,32.2,15.8,0.0,0
2012,9023,TAire2,22.6,32.2,15.8,0.0,0
2012,9023,VViento,1.6,6.3,0.0,0.0,0
2012,9025,CO,139.47500000000002,432.725,37.1,0.0,0
2012,9025,PM10,50.1,248.5,5.5,0.0,0
2012,9026,PM10,32.6,139.0,7.3,1.0,0
2012,9026,PM2.5,18.8,31.4,5.2,0.0,0
2012,9026,PST,96.1,346.8,20.3,3.0,0
2012,9027,PLiquida,4.4,81.0,0.0,0.0,0
2012,9027,PM10,40.5,160.5,5.6,4.0,0
2012,9027,PST,80.3,432.725,20.5,2.0,0
2012,9038,PM10,66.8,88.0,33.1,0.0,0
2012,9039,PM10,63.4,74.0,37.1,0.0,0
2012,9041,PM10,37.6,89.9,12.3,0.0,0
2012,9042,DViento,139.47500000000002,270.0,37.1,0.0,0
2012,9042,HAire2,76.3,94.4,37.1,0.0,0
2012,9042,P,139.47500000000002,432.725,37.1,0.0,0
2012,9042,PLiquida,5.4,90.7,0.0,0.0,0
2012,9042,PM10,39.0,92.0,11.8,0.0,0
2012,9042,PM2.5,13.4,37.8,1.9,0.0,0
2012,9042,PST,78.0,324.6,19.2,1.0,0
2012,9042,RGlobal,139.47500000000002,358.0,37.1,0.0,0
2012,9042,TAire2,28.1,31.6,23.3,0.0,0
2012,9042,VViento,1.2,4.0,0.5,0.0,0
2012,9043,PM10,30.2,82.5,5.8,0.0,0
2012,9043,PST,50.2,268.3,10.7,0.0,0
2012,9044,PM10,38.3,83.1,10.8,0.0,0
2012,9044,PST,86.8,181.7,32.5,0.0,0
2012,9047,PM10,74.1,250.8,10.9,29.0,0
2012,9047,PM2.5,14.6,45.4,3.6,0.0,0
2012,9047,PST,139.47500000000002,432.725,29.2,14.0,0
2012,9048,PM10,61.5,132.9,19.6,9.0,0
2012,9048,PST,122.7,297.3,37.1,0.0,0
2012,9049,PM10,28.9,58.1,3.6,0.0,0
2012,9049,PM2.5,15.8,33.4,4.5,0.0,0
2012,9050,PM10,30.6,95.4,3.0,0.0,0
2012,9050,PST,61.6,283.4,16.4,0.0,0
2012,9051,PM10,49.7,121.7,7.5,4.0,0
2012,9051,PST,97.8,282.1,15.0,0.0,0
2012,9052,PM10,28.6,46.0,15.4,0.0,0
2012,9053,PLiquida,3.4,95.0,0.0,0.0,0
2012,9053,PM10,28.9,68.3,5.4,0.0,0
2012,9055,PM10,56.2,182.5,9.1,14.0,0
2012,9056,PM10,28.6,57.2,4.6,0.0,0
2012,9060,PM10,48.0,84.7,21.3,0.0,0
2012,9060,PM2.5,22.6,52.9,7.7,1.0,0
2012,9085,PM10,31.6,68.5,10.5,0.0,0
2012,9101,PM10,36.9,92.5,20.8,0.0,0
2012,9102,PM10,40.3,92.6,11.0,0.0,0
2012,9103,PM10,37.7,117.0,11.2,1.0,0
2012,9104,HAire,70.7,86.4,37.1,0.0,0
2012,9104,HAire2,67.0,100.0,20.6,0.0,0
2012,9104,PLiquida,0.3,43.2,0.0,0.0,0
2012,9104,TAire,21.5,31.1,14.7,0.0,0
2012,9104,TAire2,21.4,29.5,15.2,0.0,0
2012,9104,VViento,1.0,5.5,0.0,0.0,0
2012,9117,PM10,23.9,51.5,2.6,0.0,0
2012,9117,PM2.5,12.0,44.0,1.8,0.0,0
2012,9122,NO,22.3,176.0,0.1,0.0,0
2012,9122,NO2,28.5,71.2,6.1,0.0,0
2012,9122,O3,31.9,202.1,2.0,71.0,0
2012,9122,PM10,48.9,109.3,15.4,1.0,0
2012,9122,PM2.5,24.8,57.3,6.8,1.0,0
2012,9144,PM10,21.3,32.6,10.4,0.0,0
2012,9148,PM10,29.4,55.6,14.9,0.0,0
2012,9166,NO2,36.4,61.0,15.3,0.0,0
2012,9172,PM10,44.6,59.7,22.3,0.0,0
2012,9172,PST,60.7,93.2,32.9,0.0,0
2012,19566,NO2,34.6,57.6,13.6,0.0,0
2012,19566,PM10,45.7,65.1,22.5,0.0,0
2012,19661,PM10,38.5,115.6,9.0,4.0,0
2012,19661,PM2.5,12.4,20.0,6.2,0.0,0
2012,19662,PM10,50.8,116.0,21.3,2.0,0
2012,19664,PM10,21.9,46.5,4.9,0.0,0
2012,19665,PM10,36.0,60.0,21.0,0.0,0
2012,19666,PST,61.9,179.3,32.1,0.0,0
2012,20383,PM10,69.4,352.0,7.0,0.0,0
2012,20385,CO,139.47500000000002,432.725,37.1,0.0,0
2012,20385,NO,35.5,322.4,1.3,0.0,0
2012,20385,NO2,34.2,68.6,6.4,0.0,0
2012,20385,O3,18.7,53.7,4.0,0.0,0
2012,20385,P,139.47500000000002,432.725,37.1,0.0,0
2012,20385,PM10,55.2,95.5,26.9,0.0,0
2012,20385,SO2,9.8,23.5,1.7,0.0,0
2012,26173,PST,66.5,143.4,35.0,0.0,0
2012,26174,PST,65.1,161.0,29.0,0.0,0
2012,26175,PM10,26.5,82.4,12.7,0.0,0
2012,26176,PST,54.8,152.9,20.3,0.0,0
2012,26177,PM10,38.5,96.8,17.1,0.0,0
2012,26178,PM10,29.3,68.3,13.9,0.0,0
2012,26179,PST,56.9,165.1,24.6,0.0,0
2012,26180,PM10,28.9,79.6,11.4,0.0,0
2012,26181,PM10,31.9,86.5,14.2,0.0,0
2012,26181,PST,52.3,171.0,27.5,0.0,0
2012,26182,PM10,26.8,62.3,13.9,0.0,0
2012,26182,PST,51.7,173.8,26.4,0.0,0
2012,26183,PST,47.2,160.2,23.1,0.0,0
2012,26184,PM10,33.2,89.8,14.7,0.0,0
2012,26184,PST,51.7,196.0,28.2,0.0,0
2012,26207,PST,63.3,181.3,24.9,0.0,0
2012,28202,CO,139.47500000000002,432.725,37.1,0.0,0
2012,28202,DViento,92.0,360.0,0.0,0.0,0
2012,28202,HAire2,60.5,100.0,24.0,0.0,0
2012,28202,O3,23.1,122.9,0.0,1.0,0
2012,28202,PLiquida,0.1,29.5,0.0,0.0,0
2012,28202,PM10,35.5,125.0,3.3,0.0,0
2012,28202,RGlobal,105.3,432.725,0.0,0.0,0
2012,28202,SO2,4.0,23.5,1.3,0.0,0
2012,28202,TAire2,13.0,21.7,6.3,0.0,0
2012,28202,VViento,1.8,6.1,0.0,0.0,0
2012,28203,PM10,139.47500000000002,432.725,10.5,31.0,0
2012,28412,PM10,11.6,27.0,4.0,0.0,0
2012,28625,PM10,18.8,27.0,13.0,0.0,0
2012,29383,PM10,48.1,77.5,20.1,0.0,0
2012,29493,HAire2,65.2,81.8,37.1,0.0,0
2012,29493,NO,17.9,158.2,1.2,0.0,0
2012,29493,NO2,22.1,116.6,1.9,0.0,0
2012,29493,P,139.47500000000002,432.725,37.1,0.0,0
2012,29493,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29493,TAire2,21.8,30.4,15.6,0.0,0
2012,29501,HAire2,76.9,96.2,37.1,0.0,0
2012,29501,O3,28.1,89.5,2.0,7.0,0
2012,29501,PLiquida,0.1,17.5,0.0,0.0,0
2012,29501,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29501,TAire2,21.5,30.5,15.7,0.0,0
2012,29502,HAire2,67.7,96.2,22.6,0.0,0
2012,29502,NO,7.4,61.3,1.2,0.0,0
2012,29502,NO2,11.8,90.3,1.9,0.0,0
2012,29502,O3,28.5,98.3,2.8,4.0,0
2012,29502,P,139.47500000000002,432.725,37.1,0.0,0
2012,29502,PLiquida,0.2,22.1,0.0,0.0,0
2012,29502,PM10,33.6,92.0,9.0,0.0,0
2012,29502,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29502,TAire2,21.1,30.1,13.8,0.0,0
2012,29507,HAire2,68.8,92.0,28.3,0.0,0
2012,29507,NO,31.4,198.7,1.2,0.0,0
2012,29507,NO2,33.4,57.2,18.7,0.0,0
2012,29507,O3,33.2,204.0,2.0,43.0,0
2012,29507,P,139.47500000000002,432.725,37.1,0.0,0
2012,29507,PLiquida,0.2,23.8,0.0,0.0,0
2012,29507,PM2.5,24.3,76.0,1.0,0.0,0
2012,29507,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29507,TAire2,21.8,30.2,15.3,0.0,0
2012,29508,O3,36.1,221.7,2.0,44.0,0
2012,29509,HAire2,61.8,93.6,20.3,0.0,0
2012,29509,NO,42.1,209.7,1.2,0.0,0
2012,29509,NO2,35.6,240.7,1.9,3.0,0
2012,29509,PLiquida,0.2,24.2,0.0,0.0,0
2012,29509,PM2.5,36.5,48.5,28.9,0.0,0
2012,29509,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29509,TAire2,22.7,31.3,16.2,0.0,0
2012,29511,HAire2,68.5,92.0,24.9,0.0,0
2012,29511,O3,39.6,126.4,3.9,309.0,0
2012,29511,PLiquida,0.2,20.5,0.0,0.0,0
2012,29511,PM10,39.5,376.0,5.0,0.0,0
2012,29511,PM2.5,25.4,49.1,12.8,0.0,0
2012,29511,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29511,TAire2,19.7,28.3,13.3,0.0,0
2012,29529,O3,33.1,186.9,2.0,46.0,0
2012,29529,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29574,PM10,38.7,45.9,31.0,0.0,0
2012,29585,HAire2,76.7,95.7,31.6,0.0,0
2012,29585,O3,15.7,153.4,2.0,2.0,0
2012,29585,PLiquida,0.2,12.5,0.0,0.0,0
2012,29585,PM2.5,26.5,104.0,1.0,0.0,0
2012,29585,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29585,TAire2,18.9,27.9,13.9,0.0,0
2012,29586,NO2,38.6,55.0,20.7,0.0,0
2012,29586,PM10,48.5,64.8,27.9,0.0,0
2012,29596,HAire2,66.9,89.0,37.1,0.0,0
2012,29596,PM10,45.0,143.9,7.4,8.0,0
2012,29596,TAire2,25.5,31.7,19.1,0.0,0
2012,29596,VViento,0.9,4.2,0.0,0.0,0
2012,29600,HAire2,79.1,88.3,37.1,0.0,0
2012,29600,O3,37.9,141.6,2.0,7.0,0
2012,29600,P,139.47500000000002,432.725,37.1,0.0,0
2012,29600,PM2.5,17.3,86.0,1.0,0.0,0
2012,29600,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,29600,TAire2,18.4,25.8,12.7,0.0,0
2012,29615,NO2,31.0,52.4,15.4,0.0,0
2012,29615,PM10,34.4,58.9,3.8,0.0,0
2012,29617,NO2,34.9,58.4,18.8,0.0,0
2012,29617,PM10,46.8,63.2,21.0,0.0,0
2012,29637,PM10,36.1,92.2,10.6,0.0,0
2012,29650,PM10,28.5,119.8,9.1,1.0,0
2012,29962,PM10,48.1,78.4,23.9,0.0,0
2012,30003,PM10,32.4,74.9,11.3,0.0,0
2012,30004,CO,139.47500000000002,432.725,11.4,0.0,0
2012,30004,DViento,139.47500000000002,359.6,0.0,0.0,0
2012,30004,HAire10,69.7,97.4,37.1,0.0,0
2012,30004,HAire2,65.5,99.3,22.5,0.0,0
2012,30004,PLiquida,0.2,70.6,0.0,0.0,0
2012,30004,PM10,32.4,217.0,1.0,0.0,0
2012,30004,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,30004,TAire10,24.1,31.3,18.2,0.0,0
2012,30004,TAire2,24.9,34.7,18.4,0.0,0
2012,30004,VViento,1.4,6.4,0.0,0.0,0
2012,30018,PM10,41.8,432.725,5.9,1.0,0
2012,30044,PM10,30.4,313.0,1.1,0.0,0
2012,30423,PLiquida,1.5,11.2,0.0,0.0,0
2012,30423,PM10,14.2,16.3,12.1,0.0,0
2012,30423,VViento,0.6,0.8,0.4,0.0,0
2012,30430,PLiquida,8.1,35.2,0.0,0.0,0
2012,30430,PM2.5,16.8,67.0,9.0,1.0,0
2012,30430,VViento,0.6,0.8,0.4,0.0,0
2012,30431,PLiquida,0.6,8.6,0.0,0.0,0
2012,30431,PM10,55.9,89.8,37.1,0.0,0
2012,30431,VViento,0.2,0.5,0.0,0.0,0
2012,30432,PM10,17.4,23.2,12.5,0.0,0
2012,31823,PM10,67.0,116.3,17.0,8.0,0
2012,99999,HAire2,78.7,98.0,36.0,0.0,0
2012,99999,NO,44.3,301.7,1.2,0.0,0
2012,99999,NO2,32.9,156.1,1.9,0.0,0
2012,99999,O3,17.8,127.5,0.0,1.0,0
2012,99999,PLiquida,0.1,7.6,0.0,0.0,0
2012,99999,PM10,31.5,68.6,6.2,0.0,0
2012,99999,PM2.5,13.6,47.6,0.7,0.0,0
2012,99999,PST,66.0,114.4,32.0,0.0,0
2012,99999,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2012,99999,TAire2,28.2,39.2,20.4,0.0,0
2012,99999,VViento,0.8,3.6,0.0,0.0,0
2013,8198,HAire2,73.4,99.0,36.0,0.0,0
2013,8198,PLiquida,0.1,260.4,0.0,0.0,0
2013,8198,TAire2,28.3,39.5,18.5,0.0,0
2013,8198,VViento,0.7,2.7,0.0,0.0,0
2013,8202,CO,139.47500000000002,432.725,37.1,0.0,0
2013,8202,DViento,139.47500000000002,359.0,0.0,0.0,0
2013,8202,HAire2,40.2,97.1,3.9,0.0,0
2013,8202,NO,9.4,95.8,1.3,0.0,0
2013,8202,NO2,22.0,78.6,2.1,0.0,0
2013,8202,O3,15.9,96.4,2.2,3.0,0
2013,8202,P,139.47500000000002,432.725,37.1,0.0,0
2013,8202,PLiquida,0.1,35.5,0.0,0.0,0
2013,8202,SO2,10.1,26.1,1.6,0.0,0
2013,8202,TAire2,21.1,28.6,16.2,0.0,0
2013,8202,VViento,1.4,4.6,0.0,0.0,0
2013,8204,CO,139.47500000000002,432.725,37.1,0.0,0
2013,8204,O3,35.8,129.5,2.2,4.0,0
2013,8204,PM10,38.1,85.6,1.2,0.0,0
2013,8204,TAire2,24.3,32.2,3.1,0.0,0
2013,8205,NO,9.7,349.4,1.3,0.0,0
2013,8205,NO2,22.8,38.0,10.2,0.0,0
2013,8205,O3,19.0,95.5,2.3,0.0,0
2013,8205,PM10,46.3,109.7,0.1,0.0,0
2013,8205,SO2,9.4,18.9,3.0,0.0,0
2013,8206,CO,139.47500000000002,432.725,37.1,0.0,0
2013,8206,DViento,139.47500000000002,358.9,11.7,0.0,0
2013,8206,NO,29.3,198.3,1.3,0.0,0
2013,8206,NO2,33.3,139.0,0.2,0.0,0
2013,8206,O3,34.2,127.3,2.2,2.0,0
2013,8206,P,139.47500000000002,432.725,37.1,0.0,0
2013,8206,PLiquida,0.1,31.6,0.0,0.0,0
2013,8206,PM10,24.6,46.6,0.1,0.0,0
2013,8206,SO2,6.6,9.2,3.7,0.0,0
2013,8206,TAire2,24.8,32.8,17.5,0.0,0
2013,8206,VViento,1.3,5.4,0.0,0.0,0
2013,8207,CO,139.47500000000002,432.725,37.1,0.0,0
2013,8207,DViento,139.47500000000002,360.0,0.0,0.0,0
2013,8207,O3,28.7,77.4,0.4,0.0,0
2013,8207,PLiquida,0.1,28.1,0.0,0.0,0
2013,8207,PM10,36.9,159.7,3.8,0.0,0
2013,8207,TAire2,14.8,23.5,5.9,0.0,0
2013,8207,VViento,1.6,8.0,0.0,0.0,0
2013,8208,CO,139.47500000000002,432.725,37.1,0.0,0
2013,8208,DViento,70.5,360.0,0.0,0.0,0
2013,8208,HAire2,62.9,85.0,19.0,0.0,0
2013,8208,NO,31.3,273.0,2.9,0.0,0
2013,8208,NO2,45.2,82.8,16.2,0.0,0
2013,8208,O3,27.2,138.2,0.0,4.0,0
2013,8208,P,139.47500000000002,432.725,37.1,0.0,0
2013,8208,PLiquida,0.1,28.9,0.0,0.0,0
2013,8208,PM10,33.4,85.8,7.2,0.0,0
2013,8208,SO2,3.7,43.0,0.6,0.0,0
2013,8208,TAire2,14.2,23.4,5.6,0.0,0
2013,8208,VViento,1.9,6.1,0.3,0.0,0
2013,8210,DViento,27.6,360.0,0.0,0.0,0
2013,8210,NO,10.9,153.8,0.0,0.0,0
2013,8210,NO2,25.3,93.8,1.7,0.0,0
2013,8210,O3,26.1,138.9,0.1,5.0,0
2013,8210,PLiquida,0.1,31.3,0.0,0.0,0
2013,8210,PM10,54.5,261.3,14.7,0.0,0
2013,8210,SO2,6.1,22.6,0.7,0.0,0
2013,8210,TAire2,14.3,25.8,3.1,0.0,0
2013,8210,VViento,2.0,6.7,0.3,0.0,0
2013,8211,DViento,57.3,360.0,0.0,0.0,0
2013,8211,HAire2,62.2,73.8,37.1,0.0,0
2013,8211,NO,31.8,321.4,0.4,0.0,0
2013,8211,NO2,26.2,102.7,3.5,0.0,0
2013,8211,O3,23.6,100.8,1.2,17.0,0
2013,8211,P,139.47500000000002,432.725,37.1,0.0,0
2013,8211,PLiquida,0.1,26.5,0.0,0.0,0
2013,8211,PM10,49.9,249.7,7.0,0.0,0
2013,8211,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2013,8211,TAire2,14.6,25.5,2.9,0.0,0
2013,8211,VViento,1.0,4.9,0.2,0.0,0
2013,8212,CO,139.47500000000002,432.725,11.4,0.0,0
2013,8212,DViento,30.7,360.0,0.0,0.0,0
2013,8212,O3,22.9,144.5,0.5,2.0,0
2013,8212,P,139.47500000000002,432.725,37.1,0.0,0
2013,8212,PLiquida,1.1,18.7,0.0,0.0,0
2013,8212,PM10,46.4,88.4,16.0,0.0,0
2013,8212,SO2,5.5,203.6,0.2,0.0,0
2013,8212,TAire2,14.1,21.8,5.8,0.0,0
2013,8212,VViento,3.0,9.6,0.2,0.0,0
2013,8213,CO,139.47500000000002,432.725,11.4,0.0,0
2013,8213,DViento,139.47500000000002,360.0,0.0,0.0,0
2013,8213,HAire2,66.5,90.0,19.0,0.0,0
2013,8213,NO,20.9,231.7,0.0,0.0,0
